lo_orderkey|lo_linenumber|lo_custkey|lo_partkey|lo_suppkey|lo_orderdate|lo_orderpriority|lo_shippriority|lo_quantity|lo_extendedprice|lo_ordertotalprice|lo_discount|lo_revenue|lo_supplycost|lo_tax|lo_commitdate|lo_shipmode
3395|5|26|60|1|19940623|3-MEDIUM|0|41|3936246|17987303|8|3621346|57603|6|19940818|RAIL
3396|1|14|128|2|19960923|1-URGENT|0|34|3495608|3705344|0|3495608|61687|6|19961219|AIR
3397|1|25|195|2|19950228|4-NOT SPECI|0|8|876152|5125723|7|814821|65711|1|19950418|RAIL
3397|2|25|13|2|19950228|4-NOT SPECI|0|11|1004311|5125723|0|1004311|54780|7|19950526|REG AIR
3397|3|25|184|1|19950228|4-NOT SPECI|0|1|108418|5125723|7|100828|65050|5|19950406|RAIL
3397|4|25|86|1|19950228|4-NOT SPECI|0|33|3254064|5125723|5|3091360|59164|1|19950413|RAIL
3398|1|22|173|1|19960821|1-URGENT|0|1|107317|114742|1|106243|64390|8|19961014|MAIL
3399|1|23|134|2|19960331|4-NOT SPECI|0|28|2895564|11160474|9|2634963|62047|5|19960619|AIR
3399|2|23|55|1|19960331|4-NOT SPECI|0|8|764040|11160474|1|756399|57303|5|19960520|TRUCK
3399|3|23|67|2|19960331|4-NOT SPECI|0|3|290118|11160474|3|281414|58023|0|19960505|SHIP
3399|4|23|14|1|19960331|4-NOT SPECI|0|21|1919421|11160474|9|1746673|54840|6|19960618|MAIL
3399|5|23|167|1|19960331|4-NOT SPECI|0|24|2561184|11160474|8|2356289|64029|4|19960625|TRUCK
3399|6|23|190|2|19960331|4-NOT SPECI|0|29|3161551|11160474|10|2845395|65411|6|19960506|MAIL
3424|1|11|181|2|19961016|3-MEDIUM|0|39|4216602|10288975|6|3963605|64870|7|19970103|MAIL
3424|2|11|5|2|19961016|3-MEDIUM|0|12|1086000|10288975|6|1020840|54300|0|19961119|RAIL
3424|3|11|50|2|19961016|3-MEDIUM|0|11|1045055|10288975|0|1045055|57003|0|19970103|FOB
3424|4|11|122|1|19961016|3-MEDIUM|0|2|204424|10288975|10|183981|61327|7|19970105|AIR
3424|5|11|123|2|19961016|3-MEDIUM|0|37|3785544|10288975|1|3747688|61387|1|19961220|RAIL
3425|1|1|120|1|19970529|4-NOT SPECI|0|11|1122132|8722193|3|1088468|61207|8|19970727|FOB
3425|2|1|79|2|19970529|4-NOT SPECI|0|37|3622559|8722193|6|3405205|58744|3|19970707|SHIP
3425|3|1|14|2|19970529|4-NOT SPECI|0|8|731208|8722193|6|687335|54840|8|19970805|AIR
3425|4|1|19|1|19970529|4-NOT SPECI|0|37|3400337|8722193|4|3264323|55140|1|19970708|SHIP
3426|1|2|110|2|19960407|5-LOW|0|20|2020220|5458911|5|1919209|60606|4|19960615|FOB
3426|2|2|14|2|19960407|5-LOW|0|19|1736619|5458911|10|1562957|54840|8|19960705|RAIL
3426|3|2|67|1|19960407|5-LOW|0|19|1837414|5458911|8|1690420|58023|5|19960606|FOB
3427|1|29|54|1|19970106|4-NOT SPECI|0|41|3911605|15384456|10|3520444|57243|1|19970210|RAIL
3427|2|29|189|2|19970106|4-NOT SPECI|0|24|2614032|15384456|2|2561751|65350|4|19970307|SHIP
3427|3|29|139|1|19970106|4-NOT SPECI|0|40|4156520|15384456|6|3907128|62347|5|19970329|MAIL
3427|4|29|119|2|19970106|4-NOT SPECI|0|31|3159241|15384456|8|2906501|61146|4|19970305|RAIL
3427|5|29|99|1|19970106|4-NOT SPECI|0|21|2098089|15384456|10|1888280|59945|8|19970323|REG AIR
3428|1|23|198|1|19941212|4-NOT SPECI|0|4|439276|23553222|0|439276|65891|3|19950217|REG AIR
3428|2|23|118|1|19941212|4-NOT SPECI|0|35|3563385|23553222|2|3492117|61086|3|19950211|TRUCK
3428|3|23|136|1|19941212|4-NOT SPECI|0|47|4869811|23553222|7|4528924|62167|5|19950212|REG AIR
3428|4|23|102|1|19941212|4-NOT SPECI|0|36|3607560|23553222|1|3571484|60126|6|19950216|TRUCK
3428|5|23|128|2|19941212|4-NOT SPECI|0|49|5037788|23553222|4|4836276|61687|1|19950115|AIR
3428|6|23|35|1|19941212|4-NOT SPECI|0|48|4488144|23553222|9|4084211|56101|2|19950113|SHIP
3428|7|23|182|1|19941212|4-NOT SPECI|0|19|2056142|23553222|7|1912212|64930|0|19950120|MAIL
3429|1|10|137|2|19930822|1-URGENT|0|48|4978224|4773120|6|4679530|62227|2|19931023|SHIP
3430|1|10|189|2|19930601|5-LOW|0|2|217836|214742|7|202587|65350|6|19930718|MAIL
3431|1|5|180|2|19950427|4-NOT SPECI|0|41|4428738|14563765|3|4295875|64810|6|19950618|AIR
3431|2|5|105|1|19950427|4-NOT SPECI|0|27|2713770|14563765|7|2523806|60306|5|19950611|REG AIR
3431|3|5|129|1|19950427|4-NOT SPECI|0|25|2572800|14563765|10|2315520|61747|0|19950725|MAIL
3431|4|5|34|2|19950427|4-NOT SPECI|0|18|1681254|14563765|3|1630816|56041|6|19950714|SHIP
3431|5|5|179|2|19950427|4-NOT SPECI|0|17|1834589|14563765|3|1779551|64750|0|19950703|RAIL
3431|6|5|169|1|19950427|4-NOT SPECI|0|9|962244|14563765|3|933376|64149|8|19950616|FOB
3431|7|5|179|1|19950427|4-NOT SPECI|0|5|539585|14563765|4|518001|64750|2|19950529|AIR
3456|1|19|111|2|19941222|2-HIGH|0|34|3437774|19110128|10|3093996|60666|6|19950318|SHIP
3456|2|19|87|1|19941222|2-HIGH|0|19|1875452|19110128|0|1875452|59224|3|19950225|REG AIR
3456|3|19|195|1|19941222|2-HIGH|0|48|5256912|19110128|8|4836359|65711|0|19950210|AIR
3456|4|19|187|2|19941222|2-HIGH|0|31|3370258|19110128|8|3100637|65230|1|19950222|TRUCK
3456|5|19|79|1|19941222|2-HIGH|0|27|2643489|19110128|1|2617054|58744|3|19950319|SHIP
3456|6|19|84|1|19941222|2-HIGH|0|35|3444280|19110128|7|3203180|59044|1|19950311|REG AIR
3457|1|25|182|2|19940728|4-NOT SPECI|0|29|3138322|12134328|3|3044172|64930|2|19941013|TRUCK
3457|2|25|106|1|19940728|4-NOT SPECI|0|22|2213420|12134328|6|2080614|60366|1|19940916|SHIP
3457|3|25|109|1|19940728|4-NOT SPECI|0|7|706370|12134328|7|656924|60546|8|19941006|SHIP
3457|4|25|1|1|19940728|4-NOT SPECI|0|24|2162400|12134328|7|2011032|54060|7|19940830|REG AIR
3457|5|25|109|2|19940728|4-NOT SPECI|0|42|4238220|12134328|5|4026309|60546|1|19940914|MAIL
3458|1|17|133|2|19951003|2-HIGH|0|48|4959024|16218195|6|4661482|61987|4|19951106|AIR
3458|2|17|50|2|19951003|2-HIGH|0|46|4370230|16218195|6|4108016|57003|6|19951102|SHIP
3458|3|17|143|1|19951003|2-HIGH|0|36|3755304|16218195|1|3717750|62588|6|19951126|REG AIR
3458|4|17|16|1|19951003|2-HIGH|0|16|1465616|16218195|9|1333710|54960|3|19951207|AIR
3458|5|17|157|1|19951003|2-HIGH|0|2|211430|16218195|9|192401|63429|3|19951113|FOB
3458|6|17|142|2|19951003|2-HIGH|0|6|625284|16218195|9|569008|62528|4|19951114|AIR
3458|7|17|108|2|19951003|2-HIGH|0|9|907290|16218195|7|843779|60486|8|19951210|REG AIR
3459|1|20|179|2|19930131|1-URGENT|0|31|3345427|15152160|6|3144701|64750|1|19930425|REG AIR
3459|2|20|130|2|19930131|1-URGENT|0|30|3090390|15152160|4|2966774|61807|8|19930318|REG AIR
3459|3|20|41|1|19930131|1-URGENT|0|45|4234680|15152160|4|4065292|56462|5|19930315|REG AIR
3459|4|20|69|1|19930131|1-URGENT|0|10|969060|15152160|5|920607|58143|6|19930322|REG AIR
3459|5|20|189|2|19930131|1-URGENT|0|10|1089180|15152160|2|1067396|65350|2|19930422|FOB
3459|6|20|164|1|19930131|1-URGENT|0|23|2447568|15152160|6|2300713|63849|6|19930309|TRUCK
3460|1|28|11|2|19970517|3-MEDIUM|0|40|3644040|17327126|10|3279636|54660|6|19970728|REG AIR
3460|2|28|74|1|19970517|3-MEDIUM|0|3|292221|17327126|6|274687|58444|0|19970811|AIR
3460|3|28|35|1|19970517|3-MEDIUM|0|40|3740120|17327126|8|3440910|56101|7|19970624|REG AIR
3460|4|28|95|2|19970517|3-MEDIUM|0|50|4975450|17327126|2|4875941|59705|7|19970724|SHIP
3460|5|28|130|1|19970517|3-MEDIUM|0|47|4841611|17327126|8|4454282|61807|5|19970626|SHIP
3461|1|19|100|2|19930818|1-URGENT|0|49|4900490|7473747|6|4606460|60006|6|19931101|RAIL
3461|2|19|63|1|19930818|1-URGENT|0|27|2600262|7473747|6|2444246|57783|6|19930917|SHIP
3462|1|29|151|2|19950108|3-MEDIUM|0|4|420460|6359017|9|382618|63069|4|19950324|RAIL
3462|2|29|40|2|19950108|3-MEDIUM|0|43|4042172|6359017|8|3718798|56402|3|19950311|RAIL
3462|3|29|129|1|19950108|3-MEDIUM|0|6|617472|6359017|5|586598|61747|4|19950402|RAIL
3462|4|29|99|2|19950108|3-MEDIUM|0|2|199818|6359017|9|181834|59945|7|19950401|AIR
3462|5|29|38|2|19950108|3-MEDIUM|0|14|1313242|6359017|1|1300109|56281|2|19950226|MAIL
3463|1|22|61|1|19930729|3-MEDIUM|0|45|4324770|8525556|2|4238274|57663|2|19931015|FOB
3463|2|22|98|2|19930729|3-MEDIUM|0|43|4291787|8525556|4|4120115|59885|2|19930904|FOB
3488|1|19|160|2|19970526|5-LOW|0|1|106016|6288747|4|101775|63609|1|19970704|FOB
3488|2|19|104|2|19970526|5-LOW|0|48|4819680|6288747|0|4819680|60246|3|19970811|SHIP
3488|3|19|160|1|19970526|5-LOW|0|11|1166176|6288747|3|1131190|63609|8|19970626|TRUCK
3489|1|17|186|1|19980624|1-URGENT|0|19|2063742|6245397|9|1878005|65170|5|19980921|SHIP
3489|2|17|29|1|19980624|1-URGENT|0|46|4273492|6245397|0|4273492|55741|0|19980904|TRUCK
3490|1|22|92|2|19941124|5-LOW|0|43|4265987|18460332|5|4052687|59525|5|19950204|SHIP
3490|2|22|86|2|19941124|5-LOW|0|50|4930400|18460332|5|4683880|59164|7|19950213|RAIL
3490|3|22|93|2|19941124|5-LOW|0|8|794472|18460332|10|715024|59585|4|19950123|MAIL
3490|4|22|42|1|19941124|5-LOW|0|25|2355100|18460332|8|2166692|56522|0|19950116|FOB
3490|5|22|58|1|19941124|5-LOW|0|40|3832200|18460332|2|3755556|57483|8|19950104|FOB
3490|6|22|67|2|19941124|5-LOW|0|24|2320944|18460332|5|2204896|58023|1|19950101|RAIL
3491|1|17|154|1|19930824|2-HIGH|0|28|2951620|5028706|4|2833555|63249|3|19931108|FOB
3491|2|17|122|1|19930824|2-HIGH|0|22|2248664|5028706|8|2068770|61327|2|19931022|REG AIR
3492|1|10|156|1|19930404|5-LOW|0|3|316845|7743162|2|310508|63369|8|19930508|REG AIR
3492|2|10|126|2|19930404|5-LOW|0|7|718284|7743162|4|689552|61567|0|19930514|FOB
3492|3|10|109|1|19930404|5-LOW|0|34|3430940|7743162|5|3259393|60546|6|19930509|AIR
3492|4|10|147|2|19930404|5-LOW|0|30|3141420|7743162|2|3078591|62828|6|19930513|MAIL
3493|1|7|93|2|19960226|2-HIGH|0|31|3078579|4336417|6|2893864|59585|7|19960415|REG AIR
3493|2|7|132|1|19960226|2-HIGH|0|10|1032130|4336417|2|1011487|61927|6|19960410|TRUCK
3493|3|7|22|1|19960226|2-HIGH|0|2|184404|4336417|9|167807|55321|0|19960415|TRUCK
3494|1|25|117|1|19970804|1-URGENT|0|40|4068440|16073695|5|3865018|61026|4|19971001|TRUCK
3494|2|25|75|1|19970804|1-URGENT|0|23|2242661|16073695|10|2018394|58504|1|19971004|FOB
3494|3|25|198|2|19970804|1-URGENT|0|40|4392760|16073695|2|4304904|65891|8|19971101|MAIL
3494|4|25|77|1|19970804|1-URGENT|0|30|2931210|16073695|4|2813961|58624|3|19971008|TRUCK
3494|5|25|9|2|19970804|1-URGENT|0|28|2545200|16073695|4|2443392|54540|1|19971102|REG AIR
3495|1|2|28|1|19921026|5-LOW|0|20|1856040|9288711|10|1670436|55681|3|19930116|RAIL
3495|2|2|173|2|19921026|5-LOW|0|24|2575608|9288711|5|2446827|64390|2|19921209|RAIL
3495|3|2|199|1|19921026|5-LOW|0|16|1758704|9288711|8|1618007|65951|2|19921201|AIR
3495|4|2|12|2|19921026|5-LOW|0|25|2280025|9288711|10|2052022|54720|1|19930124|AIR
3495|5|2|43|1|19921026|5-LOW|0|15|1414560|9288711|10|1273104|56582|6|19921224|MAIL
3520|1|7|28|2|19940926|5-LOW|0|30|2784060|15824190|4|2672697|55681|2|19941124|SHIP
3520|2|7|167|2|19940926|5-LOW|0|38|4055208|15824190|0|4055208|64029|4|19941218|RAIL
3520|3|7|106|1|19940926|5-LOW|0|5|503050|15824190|1|498019|60366|2|19941114|MAIL
3520|4|7|64|1|19940926|5-LOW|0|41|3952646|15824190|1|3913119|57843|1|19941112|AIR
3520|5|7|163|2|19940926|5-LOW|0|35|3721060|15824190|2|3646638|63789|2|19941026|FOB
3520|6|7|54|2|19940926|5-LOW|0|7|667835|15824190|1|661156|57243|6|19941111|TRUCK
3521|1|29|59|2|19980407|2-HIGH|0|48|4603440|14202967|9|4189130|57543|3|19980612|AIR
3521|2|29|131|1|19980407|2-HIGH|0|2|206226|14202967|5|195914|61867|6|19980601|MAIL
3521|3|29|178|1|19980407|2-HIGH|0|38|4097046|14202967|0|4097046|64690|8|19980522|FOB
3521|4|29|144|2|19980407|2-HIGH|0|26|2714764|14202967|2|2660468|62648|8|19980702|AIR
3521|5|29|36|2|19980407|2-HIGH|0|28|2620884|14202967|10|2358795|56161|1|19980704|FOB
3522|1|19|4|2|19920503|2-HIGH|0|6|542400|5394101|8|499008|54240|3|19920716|SHIP
3522|2|19|87|1|19920503|2-HIGH|0|48|4737984|5394101|0|4737984|59224|3|19920606|SHIP
3523|1|22|25|1|19951222|4-NOT SPECI|0|15|1387530|7952246|6|1304278|55501|2|19960205|REG AIR
3523|2|22|133|2|19951222|4-NOT SPECI|0|4|413252|7952246|3|400854|61987|6|19960201|MAIL
3523|3|22|50|1|19951222|4-NOT SPECI|0|24|2280120|7952246|7|2120511|57003|4|19960307|FOB
3523|4|22|192|1|19951222|4-NOT SPECI|0|36|3931884|7952246|6|3695970|65531|8|19960218|SHIP
3524|1|13|137|1|19950316|5-LOW|0|5|518565|3194027|1|513379|62227|4|19950607|RAIL
3524|2|13|143|2|19950316|5-LOW|0|17|1773338|3194027|9|1613737|62588|8|19950530|FOB
3524|3|13|111|1|19950316|5-LOW|0|9|909999|3194027|4|873599|60666|5|19950523|MAIL
3525|1|13|46|1|19970621|5-LOW|0|12|1135248|10074960|1|1123895|56762|3|19970916|TRUCK
3525|2|13|138|2|19970621|5-LOW|0|27|2802951|10074960|3|2718862|62287|3|19970723|SHIP
3525|3|13|75|1|19970621|5-LOW|0|31|3022717|10074960|0|3022717|58504|3|19970827|TRUCK
3525|4|13|184|2|19970621|5-LOW|0|28|3035704|10074960|3|2944632|65050|2|19970808|FOB
3526|1|7|98|1|19970423|2-HIGH|0|11|1097899|5382734|2|1075941|59885|3|19970705|TRUCK
3526|2|7|117|2|19970423|2-HIGH|0|23|2339353|5382734|3|2269172|61026|4|19970708|FOB
3526|3|7|33|2|19970423|2-HIGH|0|20|1866060|5382734|5|1772757|55981|8|19970603|REG AIR
3527|1|19|102|2|19940518|3-MEDIUM|0|47|4709870|17653566|7|4380179|60126|2|19940625|RAIL
3527|2|19|26|2|19940518|3-MEDIUM|0|33|3055866|17653566|1|3025307|55561|2|19940814|FOB
3527|3|19|162|2|19940518|3-MEDIUM|0|50|5310800|17653566|9|4832828|63729|7|19940630|SHIP
3527|4|19|128|1|19940518|3-MEDIUM|0|17|1747804|17653566|2|1712847|61687|5|19940729|MAIL
3527|5|19|24|1|19940518|3-MEDIUM|0|34|3141668|17653566|6|2953167|55441|6|19940723|REG AIR
3552|1|10|197|1|19950617|5-LOW|0|18|1974942|10365644|1|1955192|65831|7|19950907|TRUCK
3552|2|10|90|1|19950617|5-LOW|0|44|4356396|10365644|1|4312832|59405|0|19950809|FOB
3552|3|10|161|2|19950617|5-LOW|0|36|3820176|10365644|4|3667368|63669|8|19950818|TRUCK
3553|1|10|143|1|19960707|5-LOW|0|4|417256|15515132|5|396393|62588|1|19960829|RAIL
3553|2|10|65|1|19960707|5-LOW|0|26|2509156|15515132|5|2383698|57903|8|19960918|MAIL
3553|3|10|22|2|19960707|5-LOW|0|18|1659636|15515132|4|1593250|55321|3|19960819|RAIL
3553|4|10|32|1|19960707|5-LOW|0|40|3728120|15515132|6|3504432|55921|0|19960815|RAIL
3553|5|10|157|2|19960707|5-LOW|0|36|3805740|15515132|6|3577395|63429|8|19960814|TRUCK
3553|6|10|18|1|19960707|5-LOW|0|13|1193413|15515132|7|1109874|55080|3|19960817|TRUCK
3553|7|10|38|1|19960707|5-LOW|0|26|2438878|15515132|4|2341322|56281|2|19960925|MAIL
3554|1|4|175|1|19920923|4-NOT SPECI|0|32|3440544|9833561|1|3406138|64510|5|19921208|RAIL
3554|2|4|145|1|19920923|4-NOT SPECI|0|18|1881252|9833561|3|1824814|62708|0|19921118|REG AIR
3554|3|4|192|1|19920923|4-NOT SPECI|0|41|4477979|9833561|2|4388419|65531|1|19921204|MAIL
3555|1|25|166|2|19921109|2-HIGH|0|11|1172776|2674928|5|1114137|63969|2|19930203|FOB
3555|2|25|79|1|19921109|2-HIGH|0|15|1468605|2674928|3|1424546|58744|8|19930104|RAIL
3556|1|7|142|1|19960229|1-URGENT|0|45|4689630|17262191|5|4455148|62528|6|19960528|TRUCK
3556|2|7|31|2|19960229|1-URGENT|0|43|4003429|17262191|2|3923360|55861|6|19960416|FOB
3556|3|7|87|1|19960229|1-URGENT|0|28|2763824|17262191|10|2487441|59224|4|19960504|MAIL
3556|4|7|173|2|19960229|1-URGENT|0|3|321951|17262191|7|299414|64390|0|19960412|AIR
3556|5|7|144|1|19960229|1-URGENT|0|28|2923592|17262191|1|2894356|62648|3|19960528|SHIP
3556|6|7|138|1|19960229|1-URGENT|0|24|2491512|17262191|3|2416766|62287|4|19960430|RAIL
3557|1|22|175|2|19921024|3-MEDIUM|0|41|4408197|4669603|1|4364115|64510|7|19921215|FOB
3558|1|4|87|1|19970811|1-URGENT|0|8|789664|9646780|1|781767|59224|3|19971106|AIR
3558|2|4|10|2|19970811|1-URGENT|0|28|2548028|9646780|2|2497067|54600|8|19970929|TRUCK
3558|3|4|187|2|19970811|1-URGENT|0|3|326154|9646780|3|316369|65230|6|19971009|RAIL
3558|4|4|91|2|19970811|1-URGENT|0|22|2180398|9646780|6|2049574|59465|3|19970930|SHIP
3558|5|4|29|2|19970811|1-URGENT|0|38|3530276|9646780|3|3424367|55741|8|19971013|RAIL
3559|1|28|90|1|19941123|2-HIGH|0|29|2871261|23047769|0|2871261|59405|7|19950102|REG AIR
3559|2|28|141|2|19941123|2-HIGH|0|35|3643990|23047769|7|3388910|62468|1|19950114|FOB
3559|3|28|115|1|19941123|2-HIGH|0|50|5075550|23047769|9|4618750|60906|1|19950107|MAIL
3559|4|28|17|1|19941123|2-HIGH|0|24|2200824|23047769|8|2024758|55020|0|19950111|RAIL
3559|5|28|159|2|19941123|2-HIGH|0|32|3389280|23047769|3|3287601|63549|4|19950202|RAIL
3559|6|28|33|1|19941123|2-HIGH|0|36|3358908|23047769|8|3090195|55981|6|19950201|FOB
3559|7|28|123|1|19941123|2-HIGH|0|33|3376296|23047769|8|3106192|61387|2|19941231|MAIL
3584|1|25|11|2|19931205|2-HIGH|0|4|364404|14596114|4|349827|54660|8|19940224|TRUCK
3584|2|25|160|1|19931205|2-HIGH|0|23|2438368|14596114|0|2438368|63609|3|19940208|TRUCK
3584|3|25|24|1|19931205|2-HIGH|0|6|554412|14596114|3|537779|55441|6|19940305|MAIL
3584|4|25|146|2|19931205|2-HIGH|0|11|1150754|14596114|6|1081708|62768|2|19940208|REG AIR
3584|5|25|18|2|19931205|2-HIGH|0|39|3580239|14596114|9|3258017|55080|7|19940224|AIR
3584|6|25|35|1|19931205|2-HIGH|0|26|2431078|14596114|2|2382456|56101|3|19940305|RAIL
3584|7|25|66|2|19931205|2-HIGH|0|40|3864240|14596114|1|3825597|57963|7|19940226|MAIL
3585|1|16|122|2|19960510|4-NOT SPECI|0|21|2146452|15901539|5|2039129|61327|4|19960611|TRUCK
3585|2|16|19|1|19960510|4-NOT SPECI|0|40|3676040|15901539|3|3565758|55140|0|19960704|RAIL
3585|3|16|112|2|19960510|4-NOT SPECI|0|11|1113321|15901539|1|1102187|60726|4|19960801|MAIL
3585|4|16|48|2|19960510|4-NOT SPECI|0|33|3128532|15901539|8|2878249|56882|8|19960706|RAIL
3585|5|16|25|2|19960510|4-NOT SPECI|0|13|1202526|15901539|6|1130374|55501|7|19960709|AIR
3585|6|16|94|2|19960510|4-NOT SPECI|0|7|695863|15901539|10|626276|59645|2|19960707|TRUCK
3585|7|16|42|2|19960510|4-NOT SPECI|0|45|4239180|15901539|3|4112004|56522|0|19960806|MAIL
3586|1|25|194|2|19950319|4-NOT SPECI|0|2|218838|11284504|3|212272|65651|8|19950421|RAIL
3586|2|25|84|1|19950319|4-NOT SPECI|0|29|2853832|11284504|4|2739678|59044|7|19950614|RAIL
3586|3|25|58|2|19950319|4-NOT SPECI|0|2|191610|11284504|3|185861|57483|6|19950604|REG AIR
3586|4|25|84|1|19950319|4-NOT SPECI|0|33|3247464|11284504|6|3052616|59044|1|19950524|TRUCK
3586|5|25|108|1|19950319|4-NOT SPECI|0|8|806480|11284504|6|758091|60486|2|19950610|FOB
3586|6|25|99|1|19950319|4-NOT SPECI|0|8|799272|11284504|9|727337|59945|1|19950501|RAIL
3586|7|25|123|1|19950319|4-NOT SPECI|0|33|3376296|11284504|5|3207481|61387|4|19950429|REG AIR
3587|1|7|197|2|19940526|2-HIGH|0|5|548595|534166|9|499221|65831|7|19940721|SHIP
3588|1|29|91|2|19950513|5-LOW|0|28|2775052|20792583|4|2664049|59465|8|19950627|TRUCK
3588|2|29|88|1|19950513|5-LOW|0|6|592848|20792583|6|557277|59284|8|19950724|MAIL
3588|3|29|159|1|19950513|5-LOW|0|45|4766175|20792583|4|4575528|63549|2|19950628|TRUCK
3588|4|29|127|2|19950513|5-LOW|0|22|2259664|20792583|5|2146680|61627|0|19950630|RAIL
3588|5|29|55|1|19950513|5-LOW|0|28|2674140|20792583|3|2593915|57303|3|19950719|TRUCK
3588|6|29|110|1|19950513|5-LOW|0|37|3737407|20792583|8|3438414|60606|4|19950719|RAIL
3588|7|29|39|1|19950513|5-LOW|0|46|4319538|20792583|8|3973974|56341|7|19950702|AIR
3589|1|28|37|2|19931208|3-MEDIUM|0|42|3935526|16017265|8|3620683|56221|8|19940129|AIR
3589|2|28|173|2|19931208|3-MEDIUM|0|26|2790242|16017265|1|2762339|64390|1|19940227|TRUCK
3589|3|28|157|2|19931208|3-MEDIUM|0|43|4545745|16017265|6|4273000|63429|3|19940124|TRUCK
3589|4|28|124|2|19931208|3-MEDIUM|0|50|5120600|16017265|4|4915776|61447|0|19940303|MAIL
3590|1|26|176|1|19940216|4-NOT SPECI|0|10|1076170|2879044|8|990076|64570|0|19940401|SHIP
3590|2|26|95|1|19940216|4-NOT SPECI|0|19|1890671|2879044|3|1833950|59705|3|19940326|SHIP
3591|1|8|29|2|19960319|3-MEDIUM|0|21|1950942|11554401|3|1892413|55741|3|19960514|TRUCK
3591|2|8|69|2|19960319|3-MEDIUM|0|24|2325744|11554401|4|2232714|58143|4|19960418|FOB
3591|3|8|164|2|19960319|3-MEDIUM|0|4|425664|11554401|1|421407|63849|3|19960531|RAIL
3591|4|8|153|1|19960319|3-MEDIUM|0|49|5160435|11554401|1|5108830|63189|0|19960507|AIR
3591|5|8|46|1|19960319|3-MEDIUM|0|19|1797476|11554401|6|1689627|56762|3|19960617|RAIL
3616|1|2|197|1|19971213|3-MEDIUM|0|30|3291570|12290812|1|3258654|65831|0|19980218|FOB
3616|2|2|138|1|19971213|3-MEDIUM|0|28|2906764|12290812|8|2674222|62287|6|19980212|REG AIR
3616|3|2|93|1|19971213|3-MEDIUM|0|44|4369596|12290812|8|4020028|59585|6|19980115|REG AIR
3616|4|2|167|1|19971213|3-MEDIUM|0|18|1920888|12290812|4|1844052|64029|5|19980122|FOB
3617|1|29|117|1|19961120|2-HIGH|0|46|4678706|14001641|3|4538344|61026|2|19970115|RAIL
3617|2|29|98|1|19961120|2-HIGH|0|16|1596944|14001641|5|1517096|59885|2|19970204|RAIL
3617|3|29|98|2|19961120|2-HIGH|0|32|3193888|14001641|0|3193888|59885|6|19970208|MAIL
3617|4|29|41|2|19961120|2-HIGH|0|22|2070288|14001641|10|1863259|56462|5|19970103|REG AIR
3617|5|29|137|2|19961120|2-HIGH|0|11|1140843|14001641|8|1049575|62227|5|19961225|MAIL
3617|6|29|145|2|19961120|2-HIGH|0|13|1358682|14001641|5|1290747|62708|7|19970102|MAIL
3618|1|10|140|2|19970307|5-LOW|0|38|3952532|8447726|8|3636329|62408|0|19970518|TRUCK
3618|2|10|144|1|19970307|5-LOW|0|48|5011872|8447726|4|4811397|62648|0|19970508|TRUCK
3619|1|29|96|1|19930506|3-MEDIUM|0|49|4880841|13726419|1|4832032|59765|8|19930606|MAIL
3619|2|29|116|1|19930506|3-MEDIUM|0|27|2743497|13726419|8|2524017|60966|4|19930704|SHIP
3619|3|29|48|2|19930506|3-MEDIUM|0|46|4360984|13726419|8|4012105|56882|3|19930713|SHIP
3619|4|29|93|2|19930506|3-MEDIUM|0|18|1787562|13726419|4|1716059|59585|2|19930609|AIR
3620|1|19|59|1|19951127|5-LOW|0|41|3932105|6941811|3|3814141|57543|8|19960110|FOB
3620|2|19|167|2|19951127|5-LOW|0|16|1707456|6941811|0|1707456|64029|6|19960128|SHIP
3620|3|19|197|1|19951127|5-LOW|0|8|877752|6941811|1|868974|65831|5|19960222|FOB
3620|4|19|136|2|19951127|5-LOW|0|1|103613|6941811|7|96360|62167|4|19960225|TRUCK
3621|1|1|17|1|19961226|1-URGENT|0|29|2659329|17726222|2|2606142|55020|6|19970227|FOB
3621|2|1|93|1|19961226|1-URGENT|0|13|1291017|17726222|9|1174825|59585|4|19970219|REG AIR
3621|3|1|164|2|19961226|1-URGENT|0|45|4788720|17726222|7|4453509|63849|7|19970207|AIR
3621|4|1|44|2|19961226|1-URGENT|0|20|1888080|17726222|5|1793676|56642|4|19970223|SHIP
3621|5|1|156|1|19961226|1-URGENT|0|44|4647060|17726222|1|4600589|63369|6|19970325|RAIL
3621|6|1|34|1|19961226|1-URGENT|0|11|1027433|17726222|2|1006884|56041|3|19970208|SHIP
3621|7|1|71|1|19961226|1-URGENT|0|13|1262391|17726222|7|1174023|58264|2|19970205|TRUCK
3622|1|25|175|1|19930617|5-LOW|0|47|5053299|14386271|9|4598502|64510|0|19930912|TRUCK
3622|2|25|89|1|19930617|5-LOW|0|4|395632|14386271|4|379806|59344|4|19930909|TRUCK
3622|3|25|190|1|19930617|5-LOW|0|46|5014874|14386271|7|4663832|65411|7|19930813|AIR
3622|4|25|177|1|19930617|5-LOW|0|9|969453|14386271|8|891896|64630|5|19930830|SHIP
3622|5|25|113|1|19930617|5-LOW|0|14|1418354|14386271|10|1276518|60786|6|19930803|RAIL
3622|6|25|92|1|19930617|5-LOW|0|21|2083389|14386271|6|1958385|59525|3|19930901|FOB
3622|7|25|43|2|19930617|5-LOW|0|1|94304|14386271|6|88645|56582|8|19930721|RAIL
